id,label,content,event_label,if_marked_label
5e+17,0.0,Great Minds Think Alike But So Do DUMBASSES! Jesse Jackson: There's a '#Ferguson' near U http://t.co/PIlkbY2YB6 #tcot http://t.co/RRz31Fqc1m,1,1
5e+17,0.0,#Ferguson or #Iraq? Photos unmask the militarization of America's police http://t.co/HrhTDifUSY via @mashable http://t.co/AcZZX4lypd,1,1
5e+17,0.0,JUST IN: St. Louis County Prosecutor Bob McCulloch will hold a news conference on the #MikeBrown case at 4:30. #Ferguson,1,1
5e+17,0.0,We have a serious and ongoing police vs young black men problem in America that reminds me we haven't come as far as we think.#Ferguson,1,1
5e+17,0.0,This is a photo I took at the vigil. Just wanted to offer a different perspective. #Ferguson #MikeBrown http://t.co/QdBY0lOTgd,1,1
5e+17,0.0,"St. Louis Police tells me they?????????re currently talking to Dorian Johnson, key witness in #MikeBrown shooting http://t.co/f3DFtJO4jI #Ferguson",1,1
5e+17,0.0,Community organizations on-site in #Ferguson http://t.co/mDz9Z9dque,1,1
5e+17,0.0,"Well, OF COURSE the #Ferguson police need to wear camouflage instead of uniforms. They might need to hide in all those urban forests.",1,1
5e+17,0.0,"More startling statistics about the segregated population of #Ferguson, Mo. http://t.co/uYrldQHoj7 http://t.co/vgxuLMYDhz",1,1
5e+17,0.0,Full statement from Feds on civil rights investigation in death of #MichaelBrown #Ferguson http://t.co/ce0RKmX0Wv,1,1
5e+17,0.0,More than 100 volunteers out cleaning up #MikeBrown #Ferguson http://t.co/CKjahbQTeK,1,1
5e+17,0.0,BREAKING NEWS: RACISM IS OVER. RT @ksdknews Important new image in #Ferguson via @leisazigman. http://t.co/bovc5Hs1w2,1,1
5e+17,0.0,Volunteers out cleaning up community #MikeBrown #Ferguson #FergusonRiot http://t.co/3IHN3VU1hD,1,1
5e+17,0.0,#Ferguson or Afghanistan? Powerful evidence of growing militarization of US police forces. http://t.co/luG1gwAfEG http://t.co/ugNQTlj0le,1,1
5e+17,0.0,Right now in downtown Clayton in front of the Buzz Westfall Justice Center. #ferguson https://t.co/KguCSJuCZ6,1,1
5e+17,0.0,"""RESISTANCE from #Ferguson to #Palestine"" #FreePalestine #MikeBrown @Dreamdefenders http://t.co/olYnQ2plyu",1,1
5e+17,0.0,RT @freegcf: RT @organizemo: @OpFerguson PLS RT! Jail support info for ppl arrested at #mikebrown rallies. #ferguson http://t.co/GRJvO1dAlp,1,1
5e+17,0.0,#Ferguson Police Department:Riot Gear ?????????????????a???????????????????Tear Gas ?????????????????a???????????????????Camouflage ?????????????????a???????????????????Assault Rifles ?????????????????a???????????????????Armored Land Mine Vehicles ?????????????????a???????????????????Dashboard cameras ???????a??????,1,1
5e+17,0.0,"Younger than #MikeBrown, but not that much younger #Ferguson #dontshoot @vicenews http://t.co/CmxiIzfDIZ",1,1
5e+17,0.0,Police look on as protestors rally in #Ferguson http://t.co/LCzNUCNvKE,1,1
5e+17,0.0,"#Ferguson #FergusonRiot #JailSupport helps those arrested in order to connect them to lawyers, relay messages... http://t.co/9NQJclwvah",1,1
5e+17,0.0,JUST IN: @ksdknews has confirmed #MikeBrown did not have have a criminal record. #Ferguson,1,1
5e+17,0.0,"Crowd near site of shooting chants ""hands up, don't shoot."" #Ferguson http://t.co/QjRW4Zqa0n",1,1
5e+17,0.0,RT @JJohnsonKMOV: Intersection of Canfield and W.Florissant traffic backed up due to march #MikeBrown #Ferguson #KMOV http://t.co/ty8oxzPorb,1,1
5e+17,0.0,Left: police that #Obama condemned under Yanukovych. Right: #Obama's police in #Ferguson. #Hypocrisy #USA #Ukraine http://t.co/9x4PBwQ0Sg,1,1
5e+17,0.0,Saw #Ferguson for myself. #justiceformichaelbrown Photos from me &amp; the people here:http://t.co/LWqwJzm06F,1,1
5e+17,0.0,Witness To #MichaelBrown's Shooting Opens Up: He Was 'Shot Like An Animal' http://t.co/SFsdjDasjn #Ferguson http://t.co/WHb0OxD2Zo,1,1
5e+17,0.0,#Ferguson #stl #MikeBrown RT @prairielaura: pls spread around StL:  https://t.co/rPVAdMQfDa,1,1
5e+17,0.0,"Ferguson, Mo., is 67% black, but black citizens account for 86% of police stops, 92% of searches and 93% of arrests #MikeBrown #Ferguson",1,1
5e+17,0.0,USA doesn't comply with law that requires reporting on police use of deadly force http://t.co/DQ4hmsGY6K #Ferguson http://t.co/NTQZv7n0hy,1,1
5e+17,0.0,Confirmed: this is irrelevant. RT @ksdknews: Confirmed: #MikeBrown had no criminal record. http://t.co/hq8ng0PY67 #Ferguson,1,1
5e+17,0.0,#Ferguson is locked down hard. We're parking and going in on foot.,1,1
5e+17,0.0,Don't get confused: rage is the right response to what happened in #Ferguson. http://t.co/cQr7vRI59I http://t.co/zVjOuMcV7L,1,1
5e+17,0.0,"Vet to #Ferguson cops: ""Go ahead and shoot me!"" http://t.co/Fb89M2wwh6 http://t.co/4bYvq9Hlxq",1,1
5e+17,0.0,I can't help but notice that no one with the  #NRA or #tcot has suggested the #Ferguson protesters should carry assault rifles. Weird.,1,1
5e+17,0.0,#Ferguson heavily armed police in military gear arriving on armed personnel carriers now http://t.co/GbGdrhZBlM,1,1
5e+17,0.0,"BREAKING: #Ferguson both lanes of W Florissant Ave blocked again, crowd chanting ""They say get back, we say fuck that"" tact teams driving up",1,1
5e+17,0.0,The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending http://t.co/z6zIVuCM6D,1,1
5e+17,0.0,A massive SWAT team just showed up to peaceful demonstration in #ferguson https://t.co/5nudRUA7vS,1,1
5e+17,0.0,RT .@FOX2now: The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending http://t.co/xVblIjQMwH,1,1
5e+17,0.0,"Police started arresting ppl, ordering everyone to disperse. I saw no violence from protesters. @vicenews #Ferguson http://t.co/EwaQF0qlLV",1,1
5e+17,0.0,Overkill in #Ferguson. Officer won't answer my question about why this is needed. http://t.co/iSPsP1Rxa1,1,1
5e+17,0.0,"Police are demanding protesters disperse. ""this is not up for discussion. Return to your vehicles. Return to your homes."" #Ferguson",1,1
5e+17,0.0,Demonstrators on West Florissant in #Ferguson wearing signs.  Holding hands in the air in solidarity with #MikeBrown http://t.co/8vTK96SUvT,1,1
5e+17,0.0,"im so, so glad there's such extensive social media coverage of what's going on in #ferguson. i fear we'd know nothing otherwise.",1,1
5e+17,0.0,#SWAT Team watches with scopes in #Ferguson while demonstrators raise their hands for #MikeBrown Justice http://t.co/jSy0GZOuu8,1,1
5e+17,0.0,RT @FOX2now: The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending http://t.co/WZjhZvwhSm,1,1
5e+17,0.0,Police have blocked us from getting to the protestors. Full riot gear. #Ferguson http://t.co/U6EhL6y19X,1,1
5e+17,0.0,Things getting tense at protest in #Ferguson right now: http://t.co/rX3aWhcJke,1,1
5e+17,0.0,"#Ferguson cops keep complimenting crowd, says we're working together on this, crowd not buying it chant ""hell no we won't go""",1,1
5e+17,0.0,Those people in #Ferguson must think they have some kind of constitutional right to protest or something.,1,1
5e+17,0.0,That crowd behind the cops? MORE cops. #ferguson http://t.co/DBmGbd1TUl,1,1
5e+17,0.0,RT .@ryanjreilly: A massive SWAT team just showed up to peaceful demonstration in #ferguson https://t.co/VZh6Iu2MmL,1,1
5e+17,0.0,Happening right now in #Ferguson: http://t.co/MQTOSpfNAk,1,1
5e+17,0.0,Things getting tense at protest in #Ferguson right now:  http://t.co/lfIz2e1xa7,1,1
5e+17,0.0,"#Ferguson cops on loud speaker seems to be trying Jedi mind tricks on crowd, crowd seems immune to the Jedi arts",1,1
5e+17,0.0,SWAT overlooks protestors in #Ferguson. They've all moved to sidewalk. http://t.co/peY5cOVBZl,1,1
5e+17,0.0,Easily 50+ officers asking protesters to leave in #Ferguson over #MikeBrown rally #kmov http://t.co/RBkfloalhF,1,1
5e+17,0.0,This is the police presence at a peaceful protest - in the USA. #Ferguson right NOW!!  WTF!!! http://t.co/PzBjoRoale,1,1
5e+17,0.0,"#Ferguson RT @ryanjreilly: ""This is not open for discussion."" -- cop on loudspeaker, telling crowd to leave the area http://t.co/nQeP6mRkYZ",1,1
5e+17,0.0,"Stay safe, #Ferguson. RT @ryanjreilly: I counted 70+ SWAT officers. Guns trained on crowds. Insanity. http://t.co/5kkGZfX6K7",1,1
5e+17,0.0,Keep your eyes on @ryanjreilly 's tweets. The @HuffingtonPost journalist is on the ground in #Ferguson right now. http://t.co/ZySW8vhnkp,1,1
5e+17,0.0,LAPD kills young black man days after #Ferguson shooting http://t.co/3uEQTOPBWo http://t.co/gfJixdRY8t,1,1
5e+17,0.0,Scene right now just blocks from where #mikebrown was shot. #ferguson http://t.co/gCBXsY0CvN,1,1
5e+17,0.0,"what the FUCK are you looking at through a MOUNTED GUN SCOPE. they're PROTESTORS, not insurgents. #Ferguson http://t.co/NGBe1T2AHj",1,1
5e+17,0.0,"Overkill in #Ferguson. Officer won't answer my question about why this is needed. http://t.co/izk1lrzB7x""",1,1
5e+17,0.0,This isn't a war yet police are armed a and approaching like we're in Iraq. #Ferguson,1,1
5e+17,0.0,"""We are being forced to leave.""""With guns to our face.""#Fergusonhttp://t.co/7QTY8soT46",1,1
5e+17,0.0,For those not in #Ferguson: what questions do you still have? Are their angles/content you want explored haven't seen yet?,1,1
5e+17,0.0,Coming soon to everyone's town. MT @ryanjreilly: Overkill in #Ferguson. Officer won't answer...why this is needed. http://t.co/Uj7olrFBjB,1,1
5e+17,0.0,We got through. That's a sniper on top of a tank pointing guns at us... #ferguson http://t.co/gyTzbXTR2o,1,1
5e+17,0.0,Watching #Ferguson being on the verge of imposing martial law is far better than any reality TV. Tune in now: http://t.co/7QTY8soT46,1,1
5e+17,0.0,"Military-style police in overwhelming show of force: 3 APCs, ~100 officers, high-powered rifles #Ferguson http://t.co/joc9ZnPuqM",1,1
5e+17,0.0,Current situation in #ferguson http://t.co/plUngrLNQY,1,1
5e+17,0.0,The protestors in #Ferguson are not armed. Why is SWAT out there like they're raiding a weapons depot?,1,1
5e+17,0.0,These pictures coming out of #Ferguson with what looks like military equipment on American streets should sober everyone up...,1,1
5e+17,0.0,RIP Democracy!! Civil Rights Movement still unfinished. Solidarity with #Ferguson #JusticeForMikeBrown http://t.co/dSaypSZgFG,1,1
5e+17,0.0,Dear #Ferguson PD After our towns murders we didn't deploy SWATRespectfully a Sandy Hook Dad and ex-cop. http://t.co/fpRWMowwAj,1,1
5e+17,0.0,Police have moved tank and repositioned to face protesters on sidewalk across the street. #ferguson http://t.co/JRGhIErZAb,1,1
5e+17,0.0,More police cars heading into #Ferguson https://t.co/cguoQrqjCn,1,1
5e+17,0.0,They wouldn't DARE SHOOT HER. #Ferguson #MikeBrown #stl RT @Vandalyzm: Just posted a photo http://t.co/BoEFiSqp5J,1,1
5e+17,0.0,Police blocking cars from entering #Ferguson right now http://t.co/e6DQpD0vmE,1,1
5e+17,0.0,'Not Open For Discussion'?????????SWAT Tells Protesters In #Ferguson To Leave http://t.co/ULtXIi88Ah http://t.co/wLpoEPDnqJ (Photo: @BmoreConetta),1,1
5e+17,0.0,Those cops on line in #Ferguson don't have riot shields and batons. They have rifles. The only thing they can do with those is shoot people.,1,1
5e+17,0.0,"Police now on the move, advancing on the crowd. #MikeBrown #Ferguson",1,1
5e+17,0.0,"#Ferguson: protesters march peacefully, militarized police aim guns at them http://t.co/nelrA6qZQn pic: @ryanjreilly http://t.co/KgTFspqfrd",1,1
5e+17,0.0,"If the founding fathers had wanted people to have freedom of assembly, they'd have put something about it in the bill of rights. #Ferguson",1,1
5e+17,0.0,"Protesters asking: ""what are we doing wrong"" as police advance. Police dogs barking. #MikeBrown #Ferguson",1,1
5e+17,0.0,"Militarized police are literally marching through #Ferguson, Missouri and ordering people into their homes.",1,1
5e+17,0.0,"""Is that a tank?!?"" As older black woman asks as cops move in #Ferguson",1,1
5e+17,0.0,Bad craziness. RT @FOX2now #STL SWAT has weapons drawn in #Ferguson protest in broad daylight w/ media attending http://t.co/cgCpydG4E2,1,1
5e+17,0.0,Police line moving towards peaceful protesters in #ferguson,1,1
5e+17,0.0,"URGENT: The only 2 livestreams just went down, police is using jammers in #Ferguson. This is far beyond a police state.",1,1
5e+17,0.0,Charges filed against man shot by police in #Ferguson on Wednesday; cops say he pointed gun at them: http://t.co/fbOOmrP8Zz,1,1
5e+17,0.0,A young woman right before she was arrested because she wouldn't move... #Ferguson http://t.co/wP8iQUvemv,1,1
5e+17,0.0,Cops are forcing us to move even as legally we have the right to stand on the  sidewalk... #Ferguson,1,1
5e+17,0.0,The live stream from #Ferguson is back up and running. Watch here while you can: http://t.co/7QTY8soT46,1,1
5e+17,0.0,Better view of police facing off against protesters in #ferguson http://t.co/OgtPEtUG2E,1,1
5e+17,0.0,"A reminder: A SWAT team the size of TX showed up to the top location, but not the bottom one. #Ferguson #BundyRanch http://t.co/3Gjo0VFQ2E",1,1
5e+17,0.0,"#Ferguson. RT @BmoreConetta: Swat truck repositioned, gun pointing straight at protesters http://t.co/Ayh8FhhLp7",1,1
5e+17,0.0,Police sniper pointing weapon at unarmed civilians. That?????????s nice. #Ferguson,1,1
5e+17,0.0,Press has been corralled in with peaceful demonstrators in #ferguson http://t.co/UjGnf1hUhQ,1,1
5e+17,0.0,"Police announce ""your right to demonstrate is not being obstructed"" #Ferguson",1,1
5e+17,0.0,"On some Tiananmen shit. RT @sebwalker: Military-style police: 3 APCs, ~100 officers, high-powered rifles #Ferguson http://t.co/JK0ZBrnEIO",1,1
5e+17,0.0,"""Your right to demonstrate is not being denied."" Says dude in a Tank with snipers. #Ferguson",1,1
5e+17,0.0,"""Your right to assemble is not being denied."" Police are telling #Ferguson residents now that everything is totally cool. It's not.",1,1
5e+17,0.0,I have no gun. But my phone is fully charged. #DONTSHOOT #Ferguson #HANDSUP #MikeBrown http://t.co/KOxo7QhoU0,1,1
5e+17,0.0,Bizarre. Police are now refusing to let us into their own press conference regarding #ferguson.,1,1
5e+17,0.0,"If you're recording in video #ferguson, please use apps like Bambuser that record to a server so it can't be deleted if your phone is seized",1,1
5e+17,0.0,"You guess photo of war? Yes, you are right. This is a war between oppressor &amp; oppressed. #Ferguson #MikeBrown http://t.co/74TvAG92CR",1,1
5e+17,0.0,"Moments ago, in #Ferguson RT @BmoreConetta: State senator Maria Chapelle Nadal taken into police custody",1,1
5e+17,0.0,Just as the Founding Fathers intended. RT @BmoreConetta: Current situation in #ferguson http://t.co/QVNG2ZmlxV,1,1
5e+17,0.0,If you have to announce that you're not taking away the right to assemble- you're probably taking away the right to assemble #Ferguson,1,1
5e+17,0.0,"Downtown Kandahar, Afghanistan, I think. Or #Ferguson, Mo. Someone help with location. http://t.co/wLpoEPDnqJ",1,1
5e+17,0.0,A line of tanks and military cops facing #Ferguson protesters after an extrajudicial execution. Not a lot of moral high ground for America.,1,1
5e+17,0.0,The #Ferguson police are STILL on the tv LYING about wanting peace and there's military guns and amour trucks here in broad daylight,1,1
5e+17,0.0,State Senator asks the #Ferguson police chief if she's going to be gassed again. http://t.co/jIKa6ZqlX0,1,1
5e+17,0.0,"Police move in, telling people move or be arrested.  People asking ""What for?"" ""Just move"" #Ferguson @vicenews http://t.co/p5tCD5HDSu",1,1
5e+17,0.0,"Jammers used again. Both livestreams went down again, looks like police is trying to hide something. #Ferguson",1,1
5e+17,0.0,"Police move in, telling people move or be arrested.  People asking ""What for?"" ""Just move"" #Ferguson http://t.co/aImQrJttQv",1,1
5e+17,0.0,Main roads blocked off. Found a back way. I'm back at the QT in #Ferguson http://t.co/VWFUdZQcrr,1,1
5e+17,0.0,#BREAKING: State Senator Maria Chapelle Nadal has been taken into police custody; she had been tear-gassed at an earlier protest. #Ferguson,1,1
5e+17,0.0,"""Your right to assembly is not being denied."" #Ferguson http://t.co/rcL1qQGSPw",1,1
5e+17,0.0,#Ferguson PD doesn't have 70+ SWAT officers &amp; 3 APC's. This has to a county wide response. The mayor &amp; the governor are culpable.,1,1
5e+17,0.0,This. RT @grasswire: State Senator asks the #Ferguson police chief if she's going to be gassed again. http://t.co/uCDcD5IkoW,1,1
5e+17,0.0,The astonishing pictures coming out of #Ferguson--snipers and tanks trained on civilians--look like they're straight out of a failing state.,1,1
5e+17,0.0,"Snipers rifles aimed at unarmed American citizens right now in St. Louis, MO. #Ferguson http://t.co/us4dcQ8CxC",1,1
5e+17,0.0,"People who claim to be against big, intrusive government and for the Constitution are cheerleading for the cops in #Ferguson now. Telling.",1,1
5e+17,0.0,"#ferguson This records to secure servers, prevents deletion if phone seized Android: https://t.co/UkumZnPFSfiPhone: https://t.co/m1Tol297At",1,1
5e+17,0.0,This is sheer insanity. Just look at @sebwalker's photo from #Ferguson. http://t.co/6f8dNxWBeO,1,1
5e+17,0.0,"Kids dancing/chanting ""justice for #mikebrown"" just feet from police #ferguson http://t.co/48sYpswDxT",1,1
5e+17,0.0,Maybe the protestors in #Ferguson Should dress as Klan members. The police will protect them. http://t.co/6Xo91Dc69M,1,1
5e+17,0.0,"I asked PD about charges that ppl were tear gassed on their porches. Said ""we were too. Depends on how wind is blowing."" #ferguson",1,1
5e+17,0.0,Police in armored trucks/riot gear in #Ferguson unsuccessfully trying to get demonstrators to leave. #MichaelBrown http://t.co/hJKwVVdaKh,1,1
5e+17,0.0,The law enforcement show of force in #Ferguson is more heavily-armed than some of my patrols were in active war zones. Think about that.,1,1
5e+17,0.0,Children here in #Ferguson https://t.co/Pvg6tDfGlK,1,1
5e+17,0.0,This is literally on Fox News right now #Ferguson http://t.co/N2ASnvwGwW,1,1
5e+17,0.0,When I was in #Iraq we had a couple of demonstrations in front of our base. We took a less menacing posture there than cops in #Ferguson now,1,1
5e+17,0.0,Look at this RT @grasswire: State Senator asks the #Ferguson police chief if she's going to be gassed again. http://t.co/w0iTWrD6w6,1,1
5e+17,0.0,"Looking at #Ferguson and feeling anger, then helplessness, then more anger. They're not even pretending to acknowledge our humanity.",1,1
5e+17,0.0,I would suggest that the #Ferguson Police department stop jamming live streams and communications immediately.,1,1
5e+17,0.0,SWAT police just entered a McDonald's in #Ferguson and started asking journalists for ID http://t.co/jksMWqGPR5 (via @ryanjreilly),1,1
5e+17,0.0,RT @YourAnonNews: SWAT police just entered a McDonald's in #Ferguson and started asking journalists for ID http://t.co/eYJcKR5pMP (via...,1,1
5e+17,0.0,The Constitution of the United States does NOT state that citizens can only peacefully assemble in the daytime. #FirstAmendment #Ferguson,1,1
5e+17,0.0,"Tears streaming down my face as I watch little kids stepping and chanting ""justice for #MikeBrown"" with rifles trained on them. #Ferguson",1,1
5e+17,0.0,SWAT police just entered a McDonald's in #Ferguson and started asking journalists for ID http://t.co/OjxJFkJVUT (via @ryanjreilly),1,1
5e+17,0.0,This. Breaks. My. Heart. http://t.co/YNJTtCXhfJ #Ferguson,1,1
5e+17,0.0,The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending http://t.co/celyFEoB9I,1,1
5e+17,0.0,"Journalists being arrested in #Ferguson. This aggression will not stand, man RT @jonswaine: Just saw two reporters in ferguson cuffed",1,1
5e+17,0.0,"Happening now: Denver, Colorado. #NMOS14 #Ferguson http://t.co/rJMXsvMjj5",1,1
5e+17,0.0,I'll be on @CNN in a few minutes discussing #Ferguson and #JusticeForMikeBrown.,1,1
5e+17,0.0,Cops have changed since I was a kid #Ferguson #photo http://t.co/qq3m6BI4c6,1,1
5e+17,0.0,Ronald Johnson is proof that there can be cops who care about their communities &amp; will do right. But #Ferguson deserved that from day one.,1,1
5e+17,0.0,Justice must be served!  #Ferguson #MikeBrown,1,1
5e+17,0.0,Are these cops or soldiers? Experts say #Ferguson police tactics have made tensions worse http://t.co/Bend3mL6SF http://t.co/DNnPmsswO9,1,1
5e+17,0.0,Everyone was out to support. #MikeBrown #Ferguson #UnionSquare #nyc4stl http://t.co/z3VT5Sf51v,1,1
5e+17,0.0,No justice! No peace! #Ferguson #FergusonShooting #FergusonRiot #MikeBrown,1,1
5e+17,0.0,The City Is Ours #NYC #Ferguson #HandsUpDontShoot https://t.co/0XQAlczZVo,1,1
5e+17,0.0,The streets of Times Square have been taken over. Literally. #NMOS14 #ferguson https://t.co/ZnzqFhDdNI,1,1
5e+17,0.0,"World of difference: police walking with protesters, wearing normal uniforms, state Highway Patrol chief hugging it out. #Ferguson",1,1
5e+17,0.0,"#NMOS14 demonstrators holding up signs right now at Washington, DC's Malcolm X Park: #Ferguson http://t.co/s3nDHSeH8o V @news_2_share",1,1
5e+17,0.0,"Heading to #ferguson after rally, #michaelbrown's mother didn't speak, but thanked supporters http://t.co/uE33pZXz43",1,1
5e+17,0.0,Times Square right now for #Ferguson #MichaelBrown http://t.co/m0e1eFJet2,1,1
5e+17,0.0,That iconic #Ferguson photo reminds me of somewhere. The West Bank. http://t.co/UVF5zYeaRV,1,1
5e+17,0.0,The streets of #Ferguson look a little different tonight. | AP Photo http://t.co/sHcsZtAs3v,1,1
5e+17,0.0,"Photo taken by @FroGoddess ""thanks for the advice #Palestine"" - #Ferguson #STL #MikeBrown http://t.co/UkfKu2Zzdl",1,1
5e+17,0.0,MORE VIDEO SURFACING - Early after-moments of #MikeBrown's death.  http://t.co/59dtqgkNft #Ferguson,1,1
5e+17,0.0,Palestinians in #Gaza/West Bank have been showing support for #Ferguson. Even offering tips on dealing with teargas. http://t.co/Gc6ykBMU1l,1,1
5e+17,0.0,How many lawsuits totalling how much $$$ are going to come out of the recent events in #Ferguson?,1,1
5e+17,0.0,Remember the chief of #Ferguson police said that they covered the body and sealed the crime scene right away. Lying again.,1,1
5e+17,0.0,"Occupation is a CRIME,from #Ferguson to #Palestine!AntiWar Committee Chicago #StandWithFerguson #MikeBrown @AntiWarMN http://t.co/L64XNjeupc",1,1
5e+17,0.0,#Ferguson fury flows nationwide: Thousands rally in more than 80 US cities http://t.co/kdgsBK4gzg @NastiaChurkina,1,1
5e+17,0.0,Highway patrol helps restore calm in #Ferguson http://t.co/6auIQchChQ http://t.co/7fXWeQrnzk,1,1
5e+17,0.0,"Occupation is a CRIME, #Ferguson to #Palestine! AntiWar Committee Chicago #StandWithFerguson #MikeBrown @AntiWarMN http://t.co/ll01iPsiPU",1,1
5e+17,0.0,Thousands of New Yorkers shut down Times Square in support of #JusticeForMikeBrown #Ferguson http://t.co/4YiZ7WPjuR,1,1
5e+17,0.0,@eyeFLOODpanties RT @iFalasteen: The oppressed stands with the oppressed.#Palestine stands with #Ferguson. http://t.co/vzR0xVk60Y,1,1
5e+17,0.0,You know things are out of control in #Ferguson when people in #Gaza are tweeting advice on how to cope http://t.co/HTovNvbOxv,1,1
5e+17,0.0,Neutrality is not an option...#Ferguson #mediablackout http://t.co/tDzEczN7et,1,1
5e+17,0.0,4 arrested in Times Square after march supporting #Ferguson http://t.co/I40SlR3Jbm #NMOS14 http://t.co/QRT7VzEiRe,1,1
5e+17,0.0,I salute #CaptainJohnson #Ferguson http://t.co/M7gdKWaVX4 http://t.co/FZib7v9gA0,1,1
5e+17,0.0,Palestinians in #Gaza/West Bank have been showing support for #Ferguson.  http://t.co/yJSwwUtWJG,1,1
5e+17,0.0,Don't Worry We're From the Internet....#Ferguson http://t.co/wb8CD2YAOr,1,1
5e+17,0.0,St. Louis police chief condemns military tactics being used in #Ferguson http://t.co/6jmeZutuoe,1,1
5e+17,0.0,#wakeup #MarshallLaw #Ferguson - America - how's that land of the free working out? http://t.co/uI9nWUXr8a,1,1
5e+17,0.0,"No matter what we do, it won't be as bad as killing a kid and leaving him to die on the street, covered with his own blood. #Ferguson",1,1
5e+17,0.0,Thousands shut down Times Square last night in support of #Ferguson US where police shot unarmed teen #MikeBrown http://t.co/t2rNDX3Hju,1,1
5e+17,0.0,Respect freedom...#Ferguson #mediablackout http://t.co/n4mZkWTQ4k,1,1
5e+17,0.0,Stand down of riot cops in #Ferguson sends a powerful message - de-militarize police departments across America NOW. #HandsUpDontShoot,1,1
5e+17,0.0,Obama has militarized every government agency there is. THIS is big government. #morningjoe #Ferguson http://t.co/SGOPtKpAqk,1,1
5e+17,0.0,One of the great photos of American history taken by @kodacohen.  Things much more peaceful in #Ferguson last night. http://t.co/MIoN5P9QIW,1,1
5e+17,0.0,"Thanks to centuries of Western colonization of free nations, the term ""White"" now refers to virtually all oppressors, even Obama. #Ferguson",1,1
5e+17,0.0,Hannity throws a softball to #Ferguson Police Chief #UniteBlue #LibCrib #Bundy #morningjoe http://t.co/2AjrbA7TdI http://t.co/N7RCK8xAsq,1,1
5e+17,0.0,"After #Ferguson shooting, nearly half of Americans don?????????t believe in justice ????????poll http://t.co/WkNQk64sKb http://t.co/p74FItXUKC",1,1
5e+17,0.0,No arrests last night in #Ferguson (per @BreakingNews),1,1
5e+17,0.0,This Remarkable Map Shows An Explosion Of Tweets About The #Ferguson Protests ?????????????????a???????????????????http://t.co/nQCESXiUgn http://t.co/GUyn4Wz08o,1,1
5e+17,0.0,#PCKeeper #Kiev office would like to express our #Solidarity with #Ferguson . We know #PoliceBrutality #euromaidan http://t.co/INMT0JHMFS,1,1
5e+17,0.0,One photo was taken in a failed state whose people live under martial law. The other is from Iraq. #Ferguson http://t.co/2UyiWNNZi9,1,1
5e+17,0.0,Capt. Ron Johnson leads #Ferguson protestors through a peaceful night #RonJohnson #leaderhttp://t.co/JpUnwUsN6f http://t.co/Vl504sVOaE,1,1
5e+17,0.0,Ferguson police chief speaks with protesters early Friday am. #ferguson http://t.co/uFHeK4MyxT,1,1
5e+17,0.0,#ThatAwesomeMoment when #America comes together as one in the face of adversity.#Ferguson #NMOS14 #MikeBrown #p2 http://t.co/aQtJfINkoA,1,1
5e+17,0.0,"Protesters march peacefully alongside state troopers in #Ferguson: http://t.co/qqiQ0XKDRN (Scott Olson, Getty Images) http://t.co/D6DKEK0z5n",1,1
5e+17,0.0,Thank you PBO. #Ferguson #MikeBrown http://t.co/TtTBLTrz0g,1,1
5e+17,0.0,"""Mom, I'm going to college."" #AmadouDiallo #lastwords #ferguson #michealbrown #policeagression http://t.co/B0WbHO1BCU",1,1
5e+17,0.0,"""Please don't let me die."" #kimanigray #lastwords #policeagression #ferguson #michealbrown http://t.co/9oZNLJHg0n",1,1
5e+17,0.0,Harvard Law students stand in solidarity w/#Ferguson and all innocent victims of #policebrutality  #HandsUpDontShoot http://t.co/XbiwsJ5ieV,1,1
5e+17,0.0,#HandsUpDontShoot Janelle Monae and her band stand in #solidarity w/#Ferguson #EndPoliceBrutality http://t.co/OUEKfOAlSr,1,1
5e+17,0.0,"#Ferguson Police Chief Thomas Jackson: ?????????I?????????m not going anywhere, I?????????m going to stay and see this through.????????#NewDay http://t.co/ZFH4Hh0ty7",1,1
5e+17,0.0,It Turns Out Policing Is Better Than Occupying http://t.co/ZuSmhXf9To via @HuffPostPol #Ferguson #Leadership http://t.co/YxG9KVfnJH,1,1
5e+17,0.0,"New cops wear blue not camo, mingle and talk to protesters with respect -- and suddenly there's calm #Ferguson http://t.co/XY3NSpbqK8",1,1
5e+17,0.0,"""Being a poor, black American makes you vulnerable; living in a poor, black area renders you collateral"" #Ferguson http://t.co/4OMNeoRuYJ",1,1
5e+17,0.0,"Solidarity from London to #Ferguson Vigil on Sunday 17th, outside US embassy http://t.co/dFIInwpL8u",1,1
5e+17,0.0,"Powerful, disturbing advice from the humans in #Gaza to the humans in #Ferguson on how to deal with military/police. http://t.co/4hxr1QEjLt",1,1
5e+17,0.0,What a difference a day makes. http://t.co/7ojFubJi93 #Ferguson http://t.co/bnUftyC9Bi,1,1
5e+17,0.0,Excellent commentary on #Ferguson courtesy of @TedRall http://t.co/vmQfpneeif,1,1
5e+17,0.0,Muslims butchering Muslims no biggie 'til an Israeli kills 1. U.S. blacks killing other blacks=non event 'til a cop kills 1#ferguson#tcot,1,1
